GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019
26000,Michigan,4,      Motor vehicles and parts,11537.3,12366.5,12923.2,13616.8,14060.8,13886.1
26000,Michigan,5,      Furnishings and durable household equipment,7531.7,8130.9,8761.7,9281.3,9569.5,9863.5
26000,Michigan,6,      Recreational goods and vehicles,9671.3,9856.7,10379.9,10682.1,11193.4,12127.7
26000,Michigan,7,      Other durable goods,7351.8,7797.4,7892.6,8017.9,8378.2,8603.6
26000,Michigan,8,    Nondurable goods,77580.7,77685.4,78554.4,82747.9,86206.5,88539.2
26000,Michigan,9,      Food and beverages purchased for off-premises consumption,26945.1,27634.9,28592.2,30057.4,30558.8,31143.5
26000,Michigan,10,      Clothing and footwear,9357.4,9467.4,9612.1,9754.8,10004.4,10154.5
26000,Michigan,11,      Gasoline and other energy goods,12742.4,9795.2,8705.8,9762.3,11182.5,10728
26000,Michigan,12,      Other nondurable goods,28535.9,30787.8,31644.3,33173.4,34460.8,36513.2
26000,Michigan,13,  Services,239765.4,249362.4,258786.3,266322.7,276210.4,284594.7
26000,Michigan,14,    Household consumption expenditures (for services),220443.9,229746.3,238038.2,244817,253772.6,261955.1
26000,Michigan,15,      Housing and utilities,61355.7,62474.7,64404,66396.4,68798.3,71448.8
26000,Michigan,16,      Health care,60032.1,63683.4,66547,67371.7,69638.4,71935.9
26000,Michigan,17,      Transportation services,15951.7,16441.9,17645.1,18256.7,19235.5,19748.9
26000,Michigan,18,      Recreation services,15300.7,15915.4,16846.1,17612.3,18115.1,18366.5
26000,Michigan,19,      Food services and accommodations,20024.5,21441.8,22336.9,23363.9,24404.8,24791.8
26000,Michigan,20,      Financial services and insurance,24472.2,25846.3,25608.3,26370.6,26768.4,27909.6
26000,Michigan,21,      Other services,23307.1,23942.7,24650.8,25445.5,26812.1,27753.6
26000,Michigan,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),19321.5,19616.1,20748.1,21505.7,22437.9,22639.5
26000,Michigan,23,      Gross output of nonprofit institutions,51445.6,53290.3,55690.3,56970,59404,61256.5
26000,Michigan,24,      Less: Receipts from sales of goods and services by nonprofit institutions,32124.2,33674.1,34942.2,35464.3,36966.2,38617
27000,Minnesota,1,Personal consumption expenditures,219799.4,225867.8,234016.8,245242.4,257729.2,265957.6
27000,Minnesota,2,  Goods,69138.7,68996.1,69933.4,73269,76845.6,78860.8
27000,Minnesota,3,    Durable goods,25233.5,26400.1,27381.3,29025.5,30548.4,31951.8
27000,Minnesota,4,      Motor vehicles and parts,7735.7,8390.6,8605.2,9260.8,9897.1,10024.6
27000,Minnesota,5,      Furnishings and durable household equipment,4940.8,5270.1,5519.8,5712.6,5864.7,6086.4
27000,Minnesota,6,      Recreational goods and vehicles,7091.8,7138.2,7547.1,8254.5,8678.1,9426.7
27000,Minnesota,7,      Other durable goods,5465.2,5601.3,5709.1,5797.6,6108.6,6414.2
27000,Minnesota,8,    Nondurable goods,43905.2,42596,42552.2,44243.5,46297.2,46909
27000,Minnesota,9,      Food and beverages purchased for off-premises consumption,14939.2,14832.3,14999.1,15485.8,16058.6,16275
27000,Minnesota,10,      Clothing and footwear,6043.6,6156.2,6279.5,6350,6526,6537.4
27000,Minnesota,11,      Gasoline and other energy goods,8079.2,6145.1,5450.2,6048.2,6775.3,6484
27000,Minnesota,12,      Other nondurable goods,14843.2,15462.4,15823.3,16359.5,16937.2,17612.6
27000,Minnesota,13,  Services,150660.7,156871.7,164083.4,171973.4,180883.6,187096.7
27000,Minnesota,14,    Household consumption expenditures (for services),141707.8,147813.2,154434.9,161856.1,170292,176386.2
27000,Minnesota,15,      Housing and utilities,38445.6,39757,41645.2,43667.9,45912.6,48073
27000,Minnesota,16,      Health care,38639.8,40491.7,42695.4,44536,47056.2,48600.7
27000,Minnesota,17,      Transportation services,7935,8102.2,8214.8,8587.7,9019.3,9258.4
27000,Minnesota,18,      Recreation services,11165.3,11641.1,12376.3,12836.7,13543.3,13798
27000,Minnesota,19,      Food services and accommodations,12300.8,13063,13596.6,13957.9,14492.3,14826.2
27000,Minnesota,20,      Financial services and insurance,15621.4,16412,16783.5,17997.8,19000.8,19462.5
27000,Minnesota,21,      Other services,17600,18346.2,19123,20272.2,21267.4,22367.5
27000,Minnesota,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),8952.8,9058.5,9648.5,10117.3,10591.6,10710.5
27000,Minnesota,23,      Gross output of nonprofit institutions,28508.2,29693.8,31389.8,33004.7,34786.7,35915.7
27000,Minnesota,24,      Less: Receipts from sales of goods and services by nonprofit institutions,19555.4,20635.3,21741.3,22887.4,24195.1,25205.2
28000,Mississippi,1,Personal consumption expenditures,83668.3,85514.7,87973.1,90720.2,94128.3,96216.7
28000,Mississippi,2,  Goods,32130.1,31989.5,32391.1,33399.9,34275.9,34475.1
28000,Mississippi,3,    Durable goods,9077.3,9485.9,9820.6,10077.2,10393.3,10602.7
28000,Mississippi,4,      Motor vehicles and parts,3656,3928.6,4009.6,4032.2,4156,4109.2
28000,Mississippi,5,      Furnishings and durable household equipment,1909.5,1978.1,2085.9,2147.3,2227.8,2324.4
28000,Mississippi,6,      Recreational goods and vehicles,2149.9,2196.1,2313.1,2486.6,2574.2,2715.1
28000,Mississippi,7,      Other durable goods,1361.9,1383.1,1412,1411.2,1435.3,1454
28000,Mississippi,8,    Nondurable goods,23052.8,22503.5,22570.5,23322.6,23882.6,23872.4
28000,Mississippi,9,      Food and beverages purchased for off-premises consumption,7676.4,7790.5,7945.9,8113.1,8175.8,8185.1
28000,Mississippi,10,      Clothing and footwear,2726.2,2766,2835.1,2838.7,2901.1,2903.9
28000,Mississippi,11,      Gasoline and other energy goods,4416.5,3332.4,2861.5,3151.1,3427,3190.1
28000,Mississippi,12,      Other nondurable goods,8233.7,8614.7,8928,9219.7,9378.8,9593.3
28000,Mississippi,13,  Services,51538.2,53525.3,55582,57320.3,59852.4,61741.6
28000,Mississippi,14,    Household consumption expenditures (for services),49534.6,51575.4,53499.5,55140.6,57600.8,59510.9
28000,Mississippi,15,      Housing and utilities,13935.3,14458.3,14934.3,15411.8,16111.4,16635.4
28000,Mississippi,16,      Health care,16483.5,17075.2,17605.6,17794.9,18554.1,19241.6
28000,Mississippi,17,      Transportation services,1673.7,1705.6,1794,1816.5,1840.8,1866.5
28000,Mississippi,18,      Recreation services,1636,1705.6,1766.6,1798.6,1836.2,1837.2
28000,Mississippi,19,      Food services and accommodations,5376.4,5594.8,5774.8,5991,6175.2,6307.1
28000,Mississippi,20,      Financial services and insurance,5782.3,6244.8,6608.7,7157.4,7681.8,8060
28000,Mississippi,21,      Other services,4647.4,4791.1,5015.5,5170.4,5401.4,5563.1
28000,Mississippi,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2003.6,1949.8,2082.5,2179.7,2251.6,2230.7
28000,Mississippi,23,      Gross output of nonprofit institutions,8667.1,9036.8,9452,9694.3,10158.9,10504.5
28000,Mississippi,24,      Less: Receipts from sales of goods and services by nonprofit institutions,6663.5,7086.9,7369.6,7514.5,7907.3,8273.8
29000,Missouri,1,Personal consumption expenditures,214082,220162.9,226900.9,236320.3,245282.4,253347.6
29000,Missouri,2,  Goods,73992.9,73610.6,74690,77769.6,80147.4,81583.4
29000,Missouri,3,    Durable goods,22087.9,23106.4,23774.3,24641.9,25538.6,26084.2
29000,Missouri,4,      Motor vehicles and parts,8795.3,9483.9,9623.8,9903.3,10213,10204.3
29000,Missouri,5,      Furnishings and durable household equipment,4532.6,4741.5,5040.5,5328.7,5591.9,5670.4
29000,Missouri,6,      Recreational goods and vehicles,5827,5861.6,6072.1,6370.9,6648.2,7091.6
29000,Missouri,7,      Other durable goods,2933,3019.5,3037.8,3039.1,3085.5,3118.1
29000,Missouri,8,    Nondurable goods,51905.1,50504.2,50915.7,53127.7,54608.8,55499.2
29000,Missouri,9,      Food and beverages purchased for off-premises consumption,15760.6,15949,16221.4,16657.4,16698.7,16707.9
29000,Missouri,10,      Clothing and footwear,5606,5699.5,5811.3,5879.7,5974.7,6057.5
29000,Missouri,11,      Gasoline and other energy goods,10480.8,8030.2,7139.7,7935.9,8755.9,8441.5
29000,Missouri,12,      Other nondurable goods,20057.8,20825.5,21743.2,22654.7,23179.6,24292.2
29000,Missouri,13,  Services,140089.1,146552.3,152210.9,158550.7,165135,171764.2
29000,Missouri,14,    Household consumption expenditures (for services),133675.4,139987.7,145198.9,151125.3,157431.8,164034.7
29000,Missouri,15,      Housing and utilities,34114.7,35638.9,36853.1,38288.1,40128.2,41688
29000,Missouri,16,      Health care,37297.2,39480.8,41454.9,42890.8,44315.8,46681.6
29000,Missouri,17,      Transportation services,5915.7,6257.9,6706.9,7013.5,7233.9,7427.3
29000,Missouri,18,      Recreation services,9768.6,10382.2,10682.5,10793.7,10938.1,11092.1
29000,Missouri,19,      Food services and accommodations,13342.6,13920.9,14279.3,15005.3,15613,16073.2
29000,Missouri,20,      Financial services and insurance,17324.2,17946.7,18351.4,19710.7,20916,21850.6
29000,Missouri,21,      Other services,15912.5,16360.4,16870.8,17423.1,18286.8,19221.8
29000,Missouri,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),6413.7,6564.6,7012,7425.4,7703.2,7729.5
29000,Missouri,23,      Gross output of nonprofit institutions,21711,22784,24052.8,25073.6,26045.9,27248.8
29000,Missouri,24,      Less: Receipts from sales of goods and services by nonprofit institutions,15297.3,16219.4,17040.8,17648.2,18342.7,19519.3
30000,Montana,1,Personal consumption expenditures,37090.7,38599.5,39738.4,41484.3,43539.3,45316
30000,Montana,2,  Goods,14139.7,14127.1,14133.6,14529.2,15184.3,15534.2
30000,Montana,3,    Durable goods,5249.5,5451.6,5565.9,5717.5,5938.5,6096.3
30000,Montana,4,      Motor vehicles and parts,1737.9,1810,1798.7,1852.3,1912.1,1933.4
30000,Montana,5,      Furnishings and durable household equipment,1111.6,1164.3,1208.4,1234.3,1296,1362.3
30000,Montana,6,      Recreational goods and vehicles,1685.6,1748.9,1836.3,1913.2,1995.1,2061.7
30000,Montana,7,      Other durable goods,714.3,728.5,722.5,717.6,735.3,738.8
30000,Montana,8,    Nondurable goods,8890.3,8675.5,8567.7,8811.7,9245.8,9438
30000,Montana,9,      Food and beverages purchased for off-premises consumption,3351.6,3428.4,3436.7,3502.1,3658.5,3747.2
30000,Montana,10,      Clothing and footwear,913.9,934.4,951.8,956.6,959.2,966.8
30000,Montana,11,      Gasoline and other energy goods,1834.9,1379.7,1174.6,1275.2,1411.5,1328.7
30000,Montana,12,      Other nondurable goods,2789.9,2933,3004.6,3077.8,3216.6,3395.3
30000,Montana,13,  Services,22951,24472.4,25604.8,26955.2,28355,29781.7
30000,Montana,14,    Household consumption expenditures (for services),21614.5,23063.7,24098.7,25350.9,26702.8,28097.9
30000,Montana,15,      Housing and utilities,5836.9,6178.4,6403.3,6786.1,7081.3,7481.6
30000,Montana,16,      Health care,6342.3,6909,7319.7,7688.4,8021.6,8476.4
30000,Montana,17,      Transportation services,918.1,958.8,982.8,1013.2,1067.7,1100.8
30000,Montana,18,      Recreation services,1216.8,1284.6,1345.5,1386.6,1485.6,1550.6
30000,Montana,19,      Food services and accommodations,2682.8,2866.5,2956.7,3055.9,3192.5,3300.4
30000,Montana,20,      Financial services and insurance,2485.1,2637.1,2784.8,3015.8,3261.8,3467.7
30000,Montana,21,      Other services,2132.5,2229.3,2305.9,2404.8,2592.3,2720.5
30000,Montana,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1336.5,1408.7,1506.1,1604.2,1652.1,1683.8
30000,Montana,23,      Gross output of nonprofit institutions,4093.5,4338,4574.2,4827.1,5036.9,5284.1
30000,Montana,24,      Less: Receipts from sales of goods and services by nonprofit institutions,2757.1,2929.2,3068.1,3222.8,3384.8,3600.3
31000,Nebraska,1,Personal consumption expenditures,68269.9,70324,73080.7,75921.9,78744.4,80837.8
31000,Nebraska,2,  Goods,23998.7,23834.6,24216,24870.3,25659.9,26025.1
31000,Nebraska,3,    Durable goods,8073.3,8395.6,8574.3,8774.1,9073.9,9337.1
31000,Nebraska,4,      Motor vehicles and parts,3289.4,3432.3,3406,3465.5,3518.7,3497.8
31000,Nebraska,5,      Furnishings and durable household equipment,1794.5,1895.5,1993.5,2085.7,2230.5,2361.3
31000,Nebraska,6,      Recreational goods and vehicles,1786.2,1859.1,1947.9,2012,2086.7,2216.9
31000,Nebraska,7,      Other durable goods,1203.1,1208.7,1226.9,1210.9,1237.9,1261.1
31000,Nebraska,8,    Nondurable goods,15925.4,15439,15641.7,16096.2,16586.1,16688
31000,Nebraska,9,      Food and beverages purchased for off-premises consumption,5078.2,5262.4,5399.8,5530.4,5611.3,5625.7
31000,Nebraska,10,      Clothing and footwear,1777.7,1813.3,1842,1855.7,1888.9,1893.8
31000,Nebraska,11,      Gasoline and other energy goods,3615.6,2686.5,2449.6,2632.4,2932.8,2798.3
31000,Nebraska,12,      Other nondurable goods,5453.9,5676.8,5950.3,6077.7,6153.1,6370.2
31000,Nebraska,13,  Services,44271.2,46489.4,48864.8,51051.6,53084.5,54812.7
31000,Nebraska,14,    Household consumption expenditures (for services),41986.9,44133.1,46314.3,48379.7,50356.5,52058.1
31000,Nebraska,15,      Housing and utilities,10540.7,11011.8,11445.6,11958.2,12511.1,13075.6
31000,Nebraska,16,      Health care,11660.4,12444,13221.8,13794.7,14151.4,14542.3
31000,Nebraska,17,      Transportation services,1857.8,1917.8,1960.9,1989.7,2082,2125.9
31000,Nebraska,18,      Recreation services,2612.6,2737.7,2899,3054.8,3124.9,3196.8
31000,Nebraska,19,      Food services and accommodations,3910.9,4179.6,4387.8,4483.8,4634.2,4735.4
31000,Nebraska,20,      Financial services and insurance,6623.6,6908.6,7265.5,7787.4,8284.6,8611.2
31000,Nebraska,21,      Other services,4780.9,4933.6,5133.7,5311.2,5568.2,5770.9
31000,Nebraska,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2284.3,2356.2,2550.5,2671.9,2727.9,2754.6
31000,Nebraska,23,      Gross output of nonprofit institutions,7477.6,7913.7,8468.2,8893.3,8906.4,9347.2
31000,Nebraska,24,      Less: Receipts from sales of goods and services by nonprofit institutions,5193.3,5557.5,5917.7,6221.4,6178.5,6592.6
32000,Nevada,1,Personal consumption expenditures,106100.1,110992.6,115987.6,121792.1,128260.1,132958.2
32000,Nevada,2,  Goods,35083.4,36202.9,37380.3,39494.1,41740.5,43543.3
32000,Nevada,3,    Durable goods,11709,12345.4,12935.6,13706.4,14680.1,15390.5
32000,Nevada,4,      Motor vehicles and parts,3612.4,3933.4,4017.1,4190,4383.5,4365.4
32000,Nevada,5,      Furnishings and durable household equipment,2636.4,2817.9,3072.8,3328.5,3592.2,3783
32000,Nevada,6,      Recreational goods and vehicles,3070.4,3088.5,3328,3589.5,3995.7,4444.1
32000,Nevada,7,      Other durable goods,2389.9,2505.5,2517.6,2598.4,2708.7,2798
32000,Nevada,8,    Nondurable goods,23374.4,23857.5,24444.7,25787.7,27060.4,28152.7
32000,Nevada,9,      Food and beverages purchased for off-premises consumption,8269.9,8685.5,8950.5,9295.4,9676.3,10064.1
32000,Nevada,10,      Clothing and footwear,3308,3373.8,3402.7,3372.4,3538,3670.3
32000,Nevada,11,      Gasoline and other energy goods,3302.6,2609.4,2375.5,2770.7,3087.1,2909.5
32000,Nevada,12,      Other nondurable goods,8494,9188.8,9716,10349.2,10759.1,11508.9
32000,Nevada,13,  Services,71016.6,74789.7,78607.4,82298,86519.5,89414.9
32000,Nevada,14,    Household consumption expenditures (for services),68191.2,71766.1,75230.3,78827.9,82854.5,85783.1
32000,Nevada,15,      Housing and utilities,19612.7,20662.7,21322.4,22033.9,22768.7,23758.7
32000,Nevada,16,      Health care,13739.7,14525.8,15505,16342,17200,17999.1
32000,Nevada,17,      Transportation services,2779.9,2777.5,2819.7,3012.7,3195.8,3282.5
32000,Nevada,18,      Recreation services,3937.2,4103.6,4252.5,4319.9,4569.4,4711.9
32000,Nevada,19,      Food services and accommodations,5098.2,5319.9,5483,5653,5794.3,5871.3
32000,Nevada,20,      Financial services and insurance,17133.8,18137.5,19189.6,20296.6,21498.3,21866.7
32000,Nevada,21,      Other services,5889.6,6239.1,6658.2,7169.8,7828.1,8292.9
32000,Nevada,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2825.4,3023.6,3377.1,3470.1,3665,3631.8
32000,Nevada,23,      Gross output of nonprofit institutions,10206.1,10822.6,11578.4,12019.1,12993.2,13497.1
32000,Nevada,24,      Less: Receipts from sales of goods and services by nonprofit institutions,7380.7,7799,8201.4,8549,9328.2,9865.3
33000,New Hampshire,1,Personal consumption expenditures,61637.7,63516.8,65837,68532,71591.9,74220.4
33000,New Hampshire,2,  Goods,19944.7,19705.7,19965.3,20900.9,21763.8,22455.3
33000,New Hampshire,3,    Durable goods,6033.1,6260.4,6487.5,6660.2,6949.4,7273.9
33000,New Hampshire,4,      Motor vehicles and parts,2233,2340.6,2409,2486.8,2576,2593.9
33000,New Hampshire,5,      Furnishings and durable household equipment,1233.3,1306.8,1387.2,1430.5,1507.6,1611.1
33000,New Hampshire,6,      Recreational goods and vehicles,1347.6,1350.6,1413.7,1463.1,1558.7,1741.6
33000,New Hampshire,7,      Other durable goods,1219.2,1262.4,1277.6,1279.7,1307.1,1327.2
33000,New Hampshire,8,    Nondurable goods,13911.6,13445.3,13477.8,14240.7,14814.4,15181.4
33000,New Hampshire,9,      Food and beverages purchased for off-premises consumption,4871.9,4894.5,5026.6,5247.9,5396.3,5563.1
33000,New Hampshire,10,      Clothing and footwear,1810,1819.1,1837.4,1859.1,1906.3,1936.7
33000,New Hampshire,11,      Gasoline and other energy goods,2582.5,1988.5,1667.1,1931.6,2180.2,2081.9
33000,New Hampshire,12,      Other nondurable goods,4647.3,4743.2,4946.6,5202.1,5331.6,5599.7
33000,New Hampshire,13,  Services,41693,43811.1,45871.7,47631.2,49828.1,51765.2
33000,New Hampshire,14,    Household consumption expenditures (for services),39156.5,41234,43082.2,44723.8,46759.7,48607.7
33000,New Hampshire,15,      Housing and utilities,11601.1,12147.6,12493.2,12939.9,13406.4,13842.4
33000,New Hampshire,16,      Health care,10084.5,10726.6,11348,11664.8,12123.5,12753.8
33000,New Hampshire,17,      Transportation services,1799.7,1881.3,1964.8,2043.9,2141.2,2173.9
33000,New Hampshire,18,      Recreation services,2519.8,2649,2774.8,2903,3043.7,3141.1
33000,New Hampshire,19,      Food services and accommodations,3404.2,3619.2,3787.8,3883.6,4078.2,4218.3
33000,New Hampshire,20,      Financial services and insurance,5056.9,5272.6,5394.3,5746,6126,6336.5
33000,New Hampshire,21,      Other services,4690.2,4937.7,5319.4,5542.5,5840.6,6141.6
33000,New Hampshire,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2536.4,2577.2,2789.5,2907.4,3068.4,3157.5
33000,New Hampshire,23,      Gross output of nonprofit institutions,7131.7,7403.2,7931.1,8247.3,8633,9044
33000,New Hampshire,24,      Less: Receipts from sales of goods and services by nonprofit institutions,4595.3,4826.1,5141.6,5339.9,5564.5,5886.5
34000,New Jersey,1,Personal consumption expenditures,408237.4,420482.9,432144.6,445135,464135.9,481553.8
34000,New Jersey,2,  Goods,121497.9,122885.4,123829,127155.2,131622.5,136878.4
34000,New Jersey,3,    Durable goods,39756.7,40916.2,41458.1,42311.2,43935.5,45354.5
34000,New Jersey,4,      Motor vehicles and parts,13387,13940.8,13972.7,14138.1,14651.6,14667.9
34000,New Jersey,5,      Furnishings and durable household equipment,8985.5,9385.5,9910.5,10456.5,11000.9,11519.2
34000,New Jersey,6,      Recreational goods and vehicles,9892,9902.1,9960.5,10051.7,10326.1,10839.2
34000,New Jersey,7,      Other durable goods,7492.2,7687.7,7614.4,7664.9,7956.9,8328.2
34000,New Jersey,8,    Nondurable goods,81741.2,81969.3,82370.9,84844,87687.1,91523.9
34000,New Jersey,9,      Food and beverages purchased for off-premises consumption,27505.1,27954.1,28094.3,28877.5,29514.1,30575.6
34000,New Jersey,10,      Clothing and footwear,13267.1,13509.3,13619.8,13613.7,13870.5,14152
34000,New Jersey,11,      Gasoline and other energy goods,10333.9,7999.1,6892.1,7468.2,7993.2,7699.1
34000,New Jersey,12,      Other nondurable goods,30635.1,32506.9,33764.7,34884.6,36309.3,39097.2
34000,New Jersey,13,  Services,286739.5,297597.5,308315.6,317979.8,332513.4,344675.4
34000,New Jersey,14,    Household consumption expenditures (for services),263411.9,274298,283585.6,292694.9,305719.5,317668.5
34000,New Jersey,15,      Housing and utilities,83071.7,86479.7,89599.9,92586.4,96219.2,99609.8
34000,New Jersey,16,      Health care,57888.8,61374.8,64232.3,66267.7,69103.8,73094.1
34000,New Jersey,17,      Transportation services,16232.5,16553.1,17040.9,17441.7,18172,18373.8
34000,New Jersey,18,      Recreation services,17618.7,17869.6,18338.1,18446.8,19044.8,19401.3
34000,New Jersey,19,      Food services and accommodations,20046.2,20906.6,21672.3,22685.7,24108.4,24666.3
34000,New Jersey,20,      Financial services and insurance,27516.6,28717.4,28461.7,29644.8,30800,32219.7
34000,New Jersey,21,      Other services,41037.3,42396.9,44240.5,45621.8,48271.2,50303.5
34000,New Jersey,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),23327.6,23299.4,24730,25284.9,26793.9,27006.9
34000,New Jersey,23,      Gross output of nonprofit institutions,59982.1,61792.2,65166.9,66603,70132.3,72688.4
34000,New Jersey,24,      Less: Receipts from sales of goods and services by nonprofit institutions,36654.4,38492.8,40436.9,41318.1,43338.4,45681.4
35000,New Mexico,1,Personal consumption expenditures,67026.8,69076.3,70864.8,72885.3,76159.4,77913.1
35000,New Mexico,2,  Goods,23017.7,23178.5,23159.6,23681.5,24858.6,24872
35000,New Mexico,3,    Durable goods,7560.2,7907,7993.2,8171.7,8572.6,8683
35000,New Mexico,4,      Motor vehicles and parts,2852.7,3040,3063.2,3111.3,3255.7,3180.1
35000,New Mexico,5,      Furnishings and durable household equipment,1529.2,1576.8,1612.2,1677.6,1774.2,1848.1
35000,New Mexico,6,      Recreational goods and vehicles,1721,1781.3,1813.6,1868.4,1976,2092
35000,New Mexico,7,      Other durable goods,1457.2,1509,1504.2,1514.4,1566.8,1562.7
35000,New Mexico,8,    Nondurable goods,15457.5,15271.5,15166.4,15509.8,16286,16189.1
35000,New Mexico,9,      Food and beverages purchased for off-premises consumption,5648.5,5863.2,5934.4,6017.8,6145.3,6227
35000,New Mexico,10,      Clothing and footwear,1688.6,1704.6,1742.4,1751,1792.9,1806.6
35000,New Mexico,11,      Gasoline and other energy goods,3316.1,2713.4,2346.6,2503.3,2914.7,2565.1
35000,New Mexico,12,      Other nondurable goods,4804.4,4990.2,5142.9,5237.8,5433.2,5590.4
35000,New Mexico,13,  Services,44009.1,45897.8,47705.2,49203.8,51300.8,53041.1
35000,New Mexico,14,    Household consumption expenditures (for services),41883.5,43737.6,45391.7,46765.9,48763.2,50489
35000,New Mexico,15,      Housing and utilities,11479.2,12025.3,12416.9,12924.1,13411,13818.6
35000,New Mexico,16,      Health care,11559.5,12172.8,12884.7,13028.5,13611.2,14310.6
35000,New Mexico,17,      Transportation services,1869.3,1880.3,1928.5,1995.9,2089.3,2139.2
35000,New Mexico,18,      Recreation services,2843.6,2944.4,3003.1,3011.9,3065.3,3159.2
35000,New Mexico,19,      Food services and accommodations,4974.1,5223.9,5389.5,5559.4,5826.5,6011.1
35000,New Mexico,20,      Financial services and insurance,4925.9,5108.6,5262,5528,5753.7,5854.3
35000,New Mexico,21,      Other services,4231.8,4382.4,4507.1,4718.1,5006.4,5195.9
35000,New Mexico,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2125.6,2160.1,2313.6,2437.9,2537.6,2552.1
35000,New Mexico,23,      Gross output of nonprofit institutions,6831.4,7247.4,7797.1,8097.2,8538.2,8934.1
35000,New Mexico,24,      Less: Receipts from sales of goods and services by nonprofit institutions,4705.8,5087.2,5483.5,5659.3,6000.7,6382
36000,New York,1,Personal consumption expenditures,867557.9,898439.7,932620.1,972365.2,1024997.2,1067807.9
36000,New York,2,  Goods,246076.6,249134.9,252925.3,262603.3,277469,288810.2
36000,New York,3,    Durable goods,65546.6,67466.9,69183.7,71380.4,75170.6,77449.4
36000,New York,4,      Motor vehicles and parts,19824,20761.5,21230.3,22080.4,22928.5,22832.4
36000,New York,5,      Furnishings and durable household equipment,18036.2,18714.5,19313.7,20081.7,21077.8,22218.6
36000,New York,6,      Recreational goods and vehicles,13996.6,14192.9,14657,15002.7,16185.4,16913.7
36000,New York,7,      Other durable goods,13689.9,13798.1,13982.7,14215.6,14978.9,15484.6
36000,New York,8,    Nondurable goods,180530,181667.9,183741.6,191223,202298.4,211360.8
36000,New York,9,      Food and beverages purchased for off-premises consumption,53541.1,54726.3,55545.4,57334.1,59945.6,62369.2
36000,New York,10,      Clothing and footwear,34091.7,34079.5,34445.8,34201.3,35714.1,37071.4
36000,New York,11,      Gasoline and other energy goods,16818.7,12980.2,11135.1,12522.4,14194.7,13634.1
36000,New York,12,      Other nondurable goods,76078.5,79882,82615.4,87165.1,92444.1,98286.1
36000,New York,13,  Services,621481.3,649304.9,679694.8,709761.9,747528.3,778997.6
36000,New York,14,    Household consumption expenditures (for services),587909.1,614871.7,642172.5,671082.4,706176.9,737614.5
36000,New York,15,      Housing and utilities,155962.7,163327.3,168670.9,174653,182017.9,187857.6
36000,New York,16,      Health care,136934.1,142244.4,150613.1,157336.8,168024.3,178293.9
36000,New York,17,      Transportation services,41617.4,43946.3,46255.4,49245.7,52126.6,53292.1
36000,New York,18,      Recreation services,35682.3,36937.4,38484,39339.9,40796.9,41909.3
36000,New York,19,      Food services and accommodations,57815.2,61057.5,64263.9,68761.5,72455.6,75369.9
36000,New York,20,      Financial services and insurance,66856.5,69796.2,69963,75160.6,80275.3,85421.9
36000,New York,21,      Other services,93040.9,97562.7,103922.2,106584.8,110480.2,115469.8
36000,New York,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),33572.3,34433.2,37522.3,38679.5,41351.4,41383.2
36000,New York,23,      Gross output of nonprofit institutions,114767.6,117356.2,125309.6,131000.2,139808.4,145651.7
36000,New York,24,      Less: Receipts from sales of goods and services by nonprofit institutions,81195.3,82923,87787.4,92320.7,98457.1,104268.5
37000,North Carolina,1,Personal consumption expenditures,307109.7,320531.5,334898.8,351686.3,371703.8,389094.9
37000,North Carolina,2,  Goods,116094.6,118335.7,121142.4,125986.2,132622.1,138326
37000,North Carolina,3,    Durable goods,36566.6,38910.3,40531.7,42204,44503.8,46847.8
37000,North Carolina,4,      Motor vehicles and parts,14007.7,15291.4,15870.3,16459.8,17154,17458.3
37000,North Carolina,5,      Furnishings and durable household equipment,8161.5,8620.4,9189.3,9620,10111.1,10554.5
37000,North Carolina,6,      Recreational goods and vehicles,9372.1,9633,10025.7,10543.3,11432.5,12746.6
37000,North Carolina,7,      Other durable goods,5025.3,5365.5,5446.5,5580.8,5806.3,6088.5
37000,North Carolina,8,    Nondurable goods,79528,79425.3,80610.7,83782.2,88118.3,91478.1
37000,North Carolina,9,      Food and beverages purchased for off-premises consumption,26795.8,27551.9,27981.1,28936.1,30068.7,31271.1
37000,North Carolina,10,      Clothing and footwear,9805.4,10065.3,10440.9,10431.9,10850.4,11380.2
37000,North Carolina,11,      Gasoline and other energy goods,12753.5,9444.6,8500.2,9574.6,11061.3,10628
37000,North Carolina,12,      Other nondurable goods,30173.3,32363.6,33688.5,34839.7,36137.8,38198.8
37000,North Carolina,13,  Services,191015.2,202195.8,213756.4,225700.1,239081.7,250769
37000,North Carolina,14,    Household consumption expenditures (for services),189622.9,200849.6,212359,224283.3,237279.1,249075
